Date,Open,High,Low,Close
11/08/2021,"62,693","66,531","62,693","66,093"
11/07/2021,"61,218","62,807","61,169","62,693"
11/06/2021,"61,152","61,582","60,138","61,218"
11/05/2021,"61,256","62,613","60,811","61,151"
11/04/2021,"62,870","63,237","60,775","61,256"
11/03/2021,"63,639","63,639","60,526","62,876"
11/02/2021,"61,499","64,293","60,473","63,639"
11/01/2021,"60,732","62,468","59,563","61,495"
10/31/2021,"61,745","62,423","60,039","60,732"
10/30/2021,"62,565","62,687","60,795","61,743"
10/29/2021,"61,388","62,952","60,233","62,560"
10/28/2021,"59,101","61,802","58,004","61,388"
10/27/2021,"61,987","62,288","58,152","59,101"
10/26/2021,"62,662","63,277","61,826","61,987"
10/25/2021,"60,674","63,706","60,582","62,655"
10/24/2021,"61,029","61,472","59,541","60,676"
10/23/2021,"61,001","61,727","59,673","61,029"
10/22/2021,"62,807","63,718","60,034","61,000"
10/21/2021,"66,420","66,626","62,283","62,817"
10/20/2021,"64,248","66,975","63,553","66,423"
10/19/2021,"61,439","64,309","61,145","64,256"
10/18/2021,"60,509","62,652","59,050","61,438"
10/17/2021,"60,837","61,432","60,346","60,510"
10/16/2021,"61,444","62,873","60,162","60,837"
10/15/2021,"57,874","61,833","56,893","61,445"
10/14/2021,"57,281","58,519","56,660","57,867"
10/13/2021,"55,309","57,292","54,112","57,281"
10/12/2021,"57,500","57,647","55,218","55,307"
10/11/2021,"55,483","57,819","54,400","57,501"
10/10/2021,"54,670","56,059","54,134","55,484"
10/09/2021,"54,694","55,464","53,714","54,670"
10/08/2021,"53,976","56,078","53,672","54,694"
10/07/2021,"55,087","55,736","53,437","53,976"
10/06/2021,"51,203","55,322","50,433","55,088"
10/05/2021,"49,365","51,371","48,604","51,202"
10/04/2021,"48,822","49,498","46,938","49,364"
10/03/2021,"48,249","49,215","47,134","48,823"
10/02/2021,"48,030","48,462","47,485","48,249"
10/01/2021,"43,578","48,120","43,126","48,019"
09/30/2021,"41,185","44,098","40,911","43,578"
09/29/2021,"41,573","42,578","40,782","41,185"
09/28/2021,"43,056","43,400","41,136","41,570"
09/27/2021,"43,258","44,333","42,724","43,056"
09/26/2021,"42,686","43,746","40,810","43,258"
09/25/2021,"42,410","43,208","41,713","42,686"
09/24/2021,"44,803","45,143","40,750","42,406"
09/23/2021,"43,447","44,931","43,064","44,803"
09/22/2021,"42,022","44,015","39,612","43,449"
09/21/2021,"43,864","43,936","40,267","42,014"
09/20/2021,"47,383","47,654","42,528","43,864"
09/19/2021,"48,262","48,378","47,119","47,382"
09/18/2021,"47,494","48,800","46,814","48,261"
09/17/2021,"47,448","48,166","46,764","47,494"
09/16/2021,"48,088","48,486","47,242","47,449"
09/15/2021,"46,479","48,453","46,426","48,088"
09/14/2021,"44,764","46,963","44,704","46,480"
09/13/2021,"45,911","46,844","43,481","44,765"
09/12/2021,"45,381","46,250","44,770","45,911"
09/11/2021,"45,645","45,984","44,200","45,391"
09/10/2021,"46,590","47,029","44,773","45,645"
09/09/2021,"46,451","47,397","45,575","46,591"
09/08/2021,"46,696","47,360","44,457","46,451"
09/07/2021,"51,747","52,913","42,921","46,695"
09/06/2021,"50,702","52,217","50,663","51,748"
09/05/2021,"50,011","50,891","49,517","50,702"
09/04/2021,"50,543","50,546","49,436","50,011"
09/03/2021,"49,331","51,037","48,356","50,543"
09/02/2021,"48,168","50,375","48,133","49,329"
09/01/2021,"47,321","49,096","46,542","48,168"
08/31/2021,"48,642","48,715","46,716","47,321"
08/30/2021,"48,822","49,405","47,429","48,642"
08/29/2021,"48,691","49,650","47,821","48,822"
08/28/2021,"48,342","49,303","48,206","48,691"
08/27/2021,"46,954","48,558","46,386","48,343"
08/26/2021,"48,684","49,350","46,324","46,955"
08/25/2021,"48,252","49,160","47,151","48,684"
08/24/2021,"49,265","49,868","47,777","48,252"
08/23/2021,"48,685","50,500","48,301","49,265"
08/22/2021,"48,979","49,463","48,108","48,685"
08/21/2021,"48,683","49,791","48,300","48,975"
08/20/2021,"46,697","49,115","46,367","48,681"
08/19/2021,"44,900","46,750","43,990","46,697"
08/18/2021,"45,515","46,008","44,242","44,899"
08/17/2021,"46,102","47,153","45,287","45,517"
08/16/2021,"46,356","48,055","46,000","46,102"
08/15/2021,"47,080","47,385","45,552","46,356"
08/14/2021,"46,480","48,153","46,043","47,084"
08/13/2021,"44,409","46,676","43,904","46,481"
08/12/2021,"46,474","46,680","43,822","44,410"
08/11/2021,"45,510","46,769","45,263","46,474"
08/10/2021,"45,995","46,688","44,668","45,509"
08/09/2021,"43,724","46,484","42,839","45,989"
08/08/2021,"44,015","45,341","43,320","43,724"
08/07/2021,"42,914","44,574","42,433","44,040"
08/06/2021,"40,712","43,349","39,900","42,904"
08/05/2021,"39,748","41,392","37,355","40,711"
08/04/2021,"37,998","39,840","37,528","39,747"
08/03/2021,"39,172","39,777","37,655","37,999"
08/02/2021,"41,269","41,504","38,953","39,172"
08/01/2021,"41,333","42,595","40,650","41,270"
07/31/2021,"39,895","42,376","39,762","41,333"
07/30/2021,"39,698","40,400","38,359","39,860"
07/29/2021,"40,390","40,628","39,301","39,698"
07/28/2021,"37,815","40,890","37,812","40,384"
07/27/2021,"39,380","39,475","36,433","37,817"
07/26/2021,"34,383","40,529","34,342","39,380"
07/25/2021,"33,909","34,821","33,726","34,382"
07/24/2021,"32,286","34,507","32,225","33,912"
07/23/2021,"32,396","32,888","32,020","32,286"
07/22/2021,"31,640","32,596","31,543","32,397"
07/21/2021,"29,789","32,795","29,503","31,640"
07/20/2021,"30,729","31,053","29,303","29,789"
07/19/2021,"31,655","31,911","30,430","30,728"
07/18/2021,"31,854","32,277","31,133","31,655"
07/17/2021,"31,915","31,965","31,180","31,854"
07/16/2021,"31,550","32,250","31,050","31,915"
07/15/2021,"32,730","33,179","31,150","31,550"
07/14/2021,"32,284","33,069","31,601","32,730"
07/13/2021,"32,824","33,330","32,247","32,284"
07/12/2021,"33,901","34,664","32,757","32,824"
07/11/2021,"33,421","34,098","33,048","33,901"
07/10/2021,"33,453","34,243","33,255","33,421"
07/09/2021,"33,008","33,691","32,286","33,453"
07/08/2021,"34,632","34,632","32,118","33,008"
07/07/2021,"34,022","35,059","33,694","34,632"
07/06/2021,"34,139","35,096","33,560","34,021"
07/05/2021,"35,587","35,945","33,162","34,139"
07/04/2021,"34,759","35,680","34,294","35,587"
07/03/2021,"33,347","34,930","33,066","34,760"
07/02/2021,"33,105","33,964","32,721","33,348"
07/01/2021,"34,760","35,203","32,750","33,105"
06/30/2021,"36,420","36,484","34,067","34,760"
06/29/2021,"34,457","36,600","34,148","36,426"
06/28/2021,"32,831","35,281","32,475","34,457"
06/27/2021,"31,560","33,559","30,939","32,831"
06/26/2021,"32,262","32,691","30,179","31,560"
06/25/2021,"34,838","35,489","31,507","32,262"
06/24/2021,"32,898","35,246","32,334","34,835"
06/23/2021,"32,430","34,837","31,729","32,898"
06/22/2021,"32,593","33,289","28,826","32,449"
06/21/2021,"35,472","36,109","31,754","32,610"
06/20/2021,"35,925","36,187","33,370","35,480"
06/19/2021,"35,340","36,440","34,890","35,925"
06/18/2021,"37,721","38,199","35,160","35,341"
06/17/2021,"38,673","39,527","37,565","37,722"
06/16/2021,"39,966","40,490","38,339","38,673"
06/15/2021,"39,713","41,306","39,573","39,966"
06/14/2021,"37,662","41,023","37,662","39,713"
06/13/2021,"35,745","37,701","34,801","37,664"
06/12/2021,"37,270","37,492","34,680","35,745"
06/11/2021,"36,701","37,654","35,842","37,282"
06/10/2021,"36,290","38,394","36,162","36,701"
06/09/2021,"32,915","36,945","32,438","36,290"
06/08/2021,"35,650","35,739","31,029","32,915"
06/07/2021,"35,761","36,796","35,277","35,650"
06/06/2021,"35,789","36,455","34,853","35,761"
06/05/2021,"36,841","37,906","35,345","35,789"
06/04/2021,"38,590","39,260","35,607","36,841"
06/03/2021,"37,881","39,482","37,212","38,595"
06/02/2021,"35,980","38,218","35,886","37,882"
06/01/2021,"36,888","37,919","35,751","35,981"
05/31/2021,"36,101","37,484","34,202","36,887"
05/30/2021,"34,068","36,491","33,451","36,101"
05/29/2021,"35,811","37,300","33,671","34,068"
05/28/2021,"38,838","39,179","35,153","35,812"
05/27/2021,"38,513","40,397","37,227","38,839"
05/26/2021,"37,348","40,866","37,348","38,512"
05/25/2021,"39,632","39,925","36,502","37,346"
05/24/2021,"33,114","39,787","33,101","39,635"
05/23/2021,"37,352","38,380","31,150","33,117"
05/22/2021,"36,121","38,842","33,546","37,353"
05/21/2021,"40,252","42,247","35,578","36,100"
05/20/2021,"39,428","42,542","35,012","40,311"
05/19/2021,"43,298","43,562","30,038","39,421"
05/18/2021,"44,222","45,820","42,442","43,287"
05/17/2021,"45,518","46,613","42,129","44,221"
05/16/2021,"48,071","49,775","44,510","45,510"
05/15/2021,"50,180","50,711","46,976","48,071"
05/14/2021,"48,537","51,537","48,393","50,180"
05/13/2021,"54,529","54,806","46,066","48,541"
05/12/2021,"56,703","58,000","53,583","54,531"
05/11/2021,"55,716","56,919","53,731","56,701"
05/10/2021,"57,348","59,582","55,574","55,731"
05/09/2021,"59,120","59,537","56,330","57,348"
05/08/2021,"57,655","59,496","56,827","59,121"
05/07/2021,"56,181","58,711","55,336","57,655"
05/06/2021,"57,186","58,400","55,311","56,181"
05/05/2021,"54,587","57,943","53,000","57,180"
05/04/2021,"57,588","57,588","53,301","54,584"
05/03/2021,"56,890","58,973","56,283","57,588"
05/02/2021,"57,825","57,999","56,126","56,890"
05/01/2021,"57,039","58,526","56,486","57,825"
04/30/2021,"52,894","57,411","52,400","57,037"
04/29/2021,"55,473","56,458","52,532","52,904"
04/28/2021,"54,845","55,776","53,887","55,473"
04/27/2021,"54,099","55,374","52,677","54,847"
04/26/2021,"49,399","54,393","47,073","54,098"
04/25/2021,"50,745","51,043","49,150","49,401"
04/24/2021,"50,961","51,379","48,755","50,745"
04/23/2021,"52,915","52,915","47,551","50,962"
04/22/2021,"55,501","55,503","52,249","52,915"
04/21/2021,"56,639","57,110","54,344","55,502"
04/20/2021,"56,019","56,784","53,430","56,639"
04/19/2021,"55,804","57,591","54,312","56,019"
04/18/2021,"60,758","61,009","51,924","55,804"
04/17/2021,"61,840","62,572","59,711","60,758"
04/16/2021,"63,473","63,827","60,072","61,840"
04/15/2021,"62,134","63,640","61,865","63,473"
04/14/2021,"63,075","64,889","61,336","62,134"
04/13/2021,"60,023","63,735","59,755","63,075"
04/12/2021,"59,665","61,199","59,412","60,023"
04/11/2021,"59,539","60,642","58,371","59,661"
04/10/2021,"58,369","61,188","57,869","59,539"
04/09/2021,"57,723","58,880","57,460","58,369"
04/08/2021,"56,098","58,145","55,727","57,723"
04/07/2021,"58,256","58,633","55,460","56,097"
04/06/2021,"59,037","59,450","57,376","58,256"
04/05/2021,"57,956","59,248","56,845","59,037"
04/04/2021,"58,580","58,582","56,499","57,956"
04/03/2021,"58,860","59,758","57,850","58,580"
04/02/2021,"58,921","60,049","58,498","58,860"
04/01/2021,"58,592","59,450","57,951","58,927"
03/31/2021,"59,081","59,795","56,888","58,592"
03/30/2021,"57,661","59,380","57,036","59,081"
03/29/2021,"55,220","58,377","54,800","57,660"
03/28/2021,"55,820","56,607","54,704","55,217"
03/27/2021,"53,850","56,258","53,850","55,820"
03/26/2021,"52,184","54,049","51,261","53,850"
03/25/2021,"54,711","54,712","50,420","52,178"
03/24/2021,"55,043","57,200","53,540","54,711"
03/23/2021,"55,592","55,994","53,009","55,045"
03/22/2021,"57,586","58,403","55,582","55,593"
03/21/2021,"59,256","59,350","55,552","57,587"
03/20/2021,"58,886","59,877","57,850","59,256"
03/19/2021,"57,290","59,229","56,304","58,886"
03/18/2021,"57,895","60,063","57,211","57,290"
03/17/2021,"55,764","58,246","54,193","57,894"
03/16/2021,"56,647","56,940","53,250","55,764"
03/15/2021,"59,932","60,741","54,680","56,647"
03/14/2021,"61,594","61,673","59,308","59,932"
03/13/2021,"56,748","61,752","56,100","61,594"
03/12/2021,"57,504","58,121","55,066","56,748"
03/11/2021,"56,270","57,672","54,290","57,504"
03/10/2021,"54,386","57,371","53,051","56,270"
03/09/2021,"51,781","54,813","51,444","54,387"
03/08/2021,"50,062","51,978","49,352","51,782"
03/07/2021,"48,549","51,337","48,333","50,062"
03/06/2021,"49,208","49,403","47,112","48,549"
03/05/2021,"48,193","49,463","46,312","49,207"
03/04/2021,"50,533","51,779","47,505","48,192"
03/03/2021,"47,550","52,601","47,323","50,534"
03/02/2021,"48,611","50,231","47,077","47,550"
03/01/2021,"44,971","49,514","44,913","48,605"
02/28/2021,"47,090","47,173","43,038","44,966"
02/27/2021,"46,260","48,341","45,097","47,090"
02/26/2021,"49,170","49,257","44,153","46,263"
02/25/2021,"49,180","52,068","48,084","49,178"
02/24/2021,"47,814","51,409","47,031","49,184"
02/23/2021,"53,887","55,022","44,982","47,814"
02/22/2021,"57,728","57,935","47,320","53,888"
02/21/2021,"56,785","58,354","54,069","57,728"
02/20/2021,"55,379","57,536","55,081","56,785"
02/19/2021,"52,149","55,734","50,775","55,388"
02/18/2021,"52,280","52,620","50,897","52,149"
02/17/2021,"48,795","52,558","48,416","52,279"
02/16/2021,"48,592","50,564","47,074","48,795"
02/15/2021,"48,968","49,314","45,902","48,592"
02/14/2021,"47,002","49,700","46,779","48,968"
02/13/2021,"47,685","48,202","46,300","47,002"
02/12/2021,"47,084","48,908","46,291","47,685"
02/11/2021,"44,570","48,683","44,050","47,093"
02/10/2021,"47,191","47,505","43,761","44,529"
02/09/2021,"44,213","48,200","44,001","47,193"
02/08/2021,"38,524","44,814","38,075","44,213"
02/07/2021,"40,137","40,497","37,416","38,524"
02/06/2021,"37,775","40,995","37,719","40,137"
02/05/2021,"37,640","38,340","36,631","37,774"
02/04/2021,"37,110","38,737","36,213","37,640"
02/03/2021,"35,841","37,249","35,407","37,111"
02/02/2021,"33,840","36,000","33,458","35,841"
02/01/2021,"32,913","34,703","32,344","33,840"
01/31/2021,"34,175","34,796","32,214","32,913"
01/30/2021,"34,603","35,347","32,873","34,175"
01/29/2021,"32,633","38,617","31,998","34,609"
01/28/2021,"31,582","32,981","29,902","32,631"
01/27/2021,"32,014","32,933","29,248","31,582"
01/26/2021,"33,441","33,441","30,850","32,014"
01/25/2021,"31,698","34,870","31,605","33,434"
01/24/2021,"32,219","33,069","30,961","31,698"
01/23/2021,"33,555","33,669","31,441","32,219"
01/22/2021,"31,875","33,854","28,801","33,555"
01/21/2021,"34,971","35,672","30,993","31,874"
01/20/2021,"36,469","36,794","33,421","34,971"
01/19/2021,"36,131","37,852","36,021","36,469"
01/18/2021,"36,061","37,400","34,791","36,131"
01/17/2021,"36,707","36,728","33,865","36,061"
01/16/2021,"35,597","37,929","35,557","36,707"
01/15/2021,"39,326","39,676","34,406","35,594"
01/14/2021,"36,219","40,095","36,138","39,326"
01/13/2021,"34,285","36,458","32,355","36,217"
01/12/2021,"33,343","36,601","32,530","34,286"
01/11/2021,"37,686","39,027","30,299","33,343"
01/10/2021,"40,719","41,438","34,819","37,682"
01/09/2021,"39,085","41,405","38,700","40,718"
01/08/2021,"39,174","41,986","36,673","39,085"
01/07/2021,"36,112","40,376","35,765","39,175"
01/06/2021,"34,090","36,348","33,401","36,113"
01/05/2021,"31,259","34,280","29,949","34,090"
01/04/2021,"33,750","33,860","27,883","31,259"
01/03/2021,"30,697","34,771","30,406","33,751"
01/02/2021,"29,300","33,278","29,050","30,695"
01/01/2021,"29,189","29,679","28,731","29,312"
12/31/2020,"28,794","29,303","28,000","29,186"
12/30/2020,"26,971","28,993","26,822","28,793"
12/29/2020,"26,825","27,101","25,859","26,970"
12/28/2020,"26,185","27,461","25,790","26,825"
12/27/2020,"26,409","28,359","26,112","26,185"
12/26/2020,"24,447","26,429","24,213","26,409"
12/25/2020,"23,522","24,642","23,383","24,447"
12/24/2020,"23,494","23,543","22,643","23,522"
12/23/2020,"23,440","24,075","22,809","23,494"
12/22/2020,"22,837","23,617","22,390","23,440"
12/21/2020,"24,181","24,199","21,943","22,836"
12/20/2020,"23,940","24,298","23,111","24,181"
12/19/2020,"22,794","24,172","22,791","23,940"
12/18/2020,"22,792","23,280","22,361","22,794"
12/17/2020,"20,830","23,751","20,752","22,784"
12/16/2020,"19,504","20,896","19,302","20,832"
12/15/2020,"19,205","19,559","19,053","19,504"
12/14/2020,"19,151","19,333","18,986","19,204"
12/13/2020,"18,777","19,410","18,730","19,151"
12/12/2020,"17,977","18,849","17,958","18,777"
12/11/2020,"18,367","18,401","17,588","17,978"
12/10/2020,"18,331","18,642","17,914","18,367"
12/09/2020,"18,734","18,831","17,647","18,331"
12/08/2020,"19,057","19,299","18,619","18,734"
12/07/2020,"19,180","19,428","18,909","19,057"
12/06/2020,"19,060","19,343","18,880","19,180"
12/05/2020,"18,979","19,178","18,511","19,059"
12/04/2020,"19,383","19,554","18,710","18,980"
12/03/2020,"19,100","19,614","18,886","19,382"
12/02/2020,"19,034","19,335","18,347","19,100"
12/01/2020,"19,437","19,912","18,138","19,034"
11/30/2020,"18,214","19,851","18,093","19,437"
11/29/2020,"17,697","18,241","17,541","18,214"
11/28/2020,"17,080","17,893","16,885","17,697"
11/27/2020,"17,155","17,468","16,451","17,086"
11/26/2020,"18,908","19,030","16,222","17,155"
11/25/2020,"19,070","19,502","18,650","18,908"
11/24/2020,"18,399","19,439","18,082","19,072"
11/23/2020,"18,577","18,778","18,005","18,400"
11/22/2020,"18,664","18,767","17,634","18,577"
11/21/2020,"18,651","18,978","18,367","18,665"
11/20/2020,"18,055","18,823","17,727","18,651"
11/19/2020,"17,665","18,178","17,373","18,056"
11/18/2020,"17,687","18,481","17,275","17,665"
11/17/2020,"16,840","17,868","16,576","17,687"
11/16/2020,"15,863","16,857","15,798","16,840"
11/15/2020,"16,005","16,170","15,825","15,863"
11/14/2020,"16,219","16,375","15,731","16,006"
11/13/2020,"16,167","16,489","15,981","16,219"
11/12/2020,"15,734","16,213","15,482","16,167"
11/11/2020,"15,298","15,991","15,296","15,734"
11/10/2020,"15,382","15,477","15,101","15,297"
11/09/2020,"15,390","15,846","14,828","15,382"
11/08/2020,"14,870","15,655","14,686","15,390"
11/07/2020,"15,483","15,771","14,359","14,870"
11/06/2020,"15,096","15,969","15,093","15,482"
11/05/2020,"14,049","15,307","14,001","15,096"
11/04/2020,"13,741","14,265","13,544","14,049"
11/03/2020,"13,672","13,803","13,299","13,741"
11/02/2020,"13,831","13,865","13,223","13,672"
11/01/2020,"13,799","13,899","13,639","13,831"
10/31/2020,"13,550","14,080","13,433","13,799"
10/30/2020,"13,508","13,665","13,135","13,550"
10/29/2020,"13,173","13,650","12,990","13,515"
10/28/2020,"13,673","13,859","12,900","13,170"
10/27/2020,"13,019","13,760","13,003","13,673"
10/26/2020,"13,057","13,243","12,797","13,019"
10/25/2020,"13,135","13,353","12,913","13,057"
10/24/2020,"12,930","13,171","12,889","13,134"
10/23/2020,"13,092","13,200","12,735","12,930"
10/22/2020,"12,703","13,244","12,701","13,092"
10/21/2020,"11,930","12,914","11,872","12,703"
10/20/2020,"11,695","12,050","11,674","11,930"
10/19/2020,"11,445","11,831","11,418","11,695"
10/18/2020,"11,348","11,494","11,328","11,445"
10/17/2020,"11,329","11,412","11,273","11,348"
10/16/2020,"11,531","11,611","11,210","11,330"
10/15/2020,"11,350","11,540","11,264","11,531"
10/14/2020,"11,393","11,555","11,299","11,350"
10/13/2020,"11,551","11,723","11,317","11,393"
10/12/2020,"11,338","11,594","11,208","11,551"
10/11/2020,"11,363","11,443","11,270","11,338"
10/10/2020,"11,044","11,489","11,026","11,363"
10/09/2020,"10,890","11,108","10,839","11,044"
10/08/2020,"10,652","10,956","10,540","10,890"
10/07/2020,"10,574","10,681","10,529","10,652"
10/06/2020,"10,734","10,800","10,534","10,575"
10/05/2020,"10,679","10,774","10,629","10,734"
10/04/2020,"10,589","10,694","10,527","10,679"
10/03/2020,"10,521","10,603","10,472","10,589"
10/02/2020,"10,615","10,661","10,385","10,521"
10/01/2020,"10,715","10,923","10,448","10,615"
09/30/2020,"10,743","10,860","10,664","10,715"
09/29/2020,"10,862","10,888","10,641","10,743"
09/28/2020,"10,736","10,946","10,709","10,862"
09/27/2020,"10,723","10,802","10,602","10,736"
09/26/2020,"10,726","10,827","10,659","10,723"
09/25/2020,"10,654","10,789","10,561","10,726"
09/24/2020,"10,289","10,713","10,142","10,654"
09/23/2020,"10,494","10,571","10,263","10,289"
09/22/2020,"10,495","10,533","10,364","10,494"
09/21/2020,"10,869","10,991","10,305","10,494"
09/20/2020,"11,059","11,092","10,768","10,869"
09/19/2020,"10,869","11,175","10,854","11,059"
09/18/2020,"10,923","11,039","10,821","10,869"
09/17/2020,"10,982","11,048","10,750","10,923"
09/16/2020,"10,783","11,097","10,669","10,982"
09/15/2020,"10,674","10,935","10,622","10,782"
09/14/2020,"10,310","10,755","10,254","10,674"
09/13/2020,"10,464","10,573","10,219","10,310"
09/12/2020,"10,328","10,478","10,280","10,464"
09/11/2020,"10,278","10,380","10,212","10,328"
09/10/2020,"10,287","10,488","10,185","10,278"
09/09/2020,"9,991","10,347","9,851","10,287"
09/08/2020,"10,145","10,440","9,929","9,991"
09/07/2020,"10,266","10,349","9,882","10,145"
09/06/2020,"9,949","10,295","9,888","10,266"
09/05/2020,"10,588","10,635","9,856","9,949"
09/04/2020,"10,694","10,799","9,921","10,588"
09/03/2020,"11,403","11,471","10,510","10,694"
09/02/2020,"11,972","12,054","11,184","11,403"
09/01/2020,"11,732","12,060","11,537","11,972"
08/31/2020,"11,640","11,775","11,579","11,732"
08/30/2020,"11,530","11,683","11,468","11,640"
08/29/2020,"11,511","11,582","11,426","11,530"
08/28/2020,"11,252","11,548","11,233","11,511"
08/27/2020,"11,470","11,590","11,128","11,252"
08/26/2020,"11,301","11,540","11,239","11,470"
08/25/2020,"11,747","11,784","11,120","11,301"
08/24/2020,"11,684","11,824","11,598","11,747"
08/23/2020,"11,592","11,693","11,528","11,684"
08/22/2020,"11,675","11,708","11,374","11,592"
08/21/2020,"11,860","11,892","11,610","11,675"
08/20/2020,"11,660","11,889","11,580","11,860"
08/19/2020,"11,989","12,094","11,620","11,660"
08/18/2020,"12,344","12,414","11,837","11,989"
08/17/2020,"11,825","12,477","11,778","12,344"
08/16/2020,"11,846","11,980","11,701","11,825"
08/15/2020,"11,816","11,987","11,694","11,846"
08/14/2020,"11,521","11,860","11,521","11,816"
08/13/2020,"11,579","11,661","11,281","11,521"
08/12/2020,"11,396","11,620","11,137","11,579"
08/11/2020,"11,874","11,940","11,300","11,396"
08/10/2020,"11,635","12,080","11,525","11,874"
08/09/2020,"11,720","11,805","11,535","11,635"
08/08/2020,"11,511","11,815","11,500","11,720"
08/07/2020,"11,879","11,914","11,350","11,511"
08/06/2020,"11,664","11,912","11,561","11,879"
08/05/2020,"11,234","11,726","11,104","11,664"
08/04/2020,"11,421","11,425","11,034","11,234"
08/03/2020,"11,203","11,480","10,953","11,421"
08/02/2020,"11,800","12,113","10,603","11,203"
08/01/2020,"11,326","11,882","11,240","11,800"
07/31/2020,"11,136","11,455","10,980","11,326"
07/30/2020,"11,209","11,347","10,840","11,136"
07/29/2020,"11,010","11,295","10,858","11,209"
07/28/2020,"10,801","11,415","10,589","11,010"
07/27/2020,"9,871","10,945","9,852","10,801"
07/26/2020,"9,686","10,170","9,666","9,871"
07/25/2020,"9,594","9,721","9,531","9,686"
07/24/2020,"9,606","9,624","9,479","9,594"
07/23/2020,"9,378","9,676","9,369","9,606"
07/22/2020,"9,360","9,397","9,289","9,378"
07/21/2020,"9,160","9,436","9,153","9,360"
07/20/2020,"9,168","9,238","9,137","9,160"
07/19/2020,"9,167","9,184","9,111","9,168"
07/18/2020,"9,164","9,205","9,125","9,167"
07/17/2020,"9,119","9,179","9,079","9,164"
07/16/2020,"9,173","9,228","9,033","9,119"
07/15/2020,"9,267","9,278","9,155","9,173"
07/14/2020,"9,229","9,268","9,107","9,267"
07/13/2020,"9,221","9,339","9,199","9,229"
07/12/2020,"9,208","9,340","9,162","9,221"
07/11/2020,"9,233","9,316","9,187","9,208"
07/10/2020,"9,220","9,255","9,125","9,233"
07/09/2020,"9,439","9,469","9,167","9,220"
07/08/2020,"9,236","9,473","9,207","9,439"
07/07/2020,"9,295","9,378","9,222","9,234"
07/06/2020,"9,033","9,350","8,917","9,295"
07/05/2020,"9,130","9,144","8,999","9,033"
07/04/2020,"9,089","9,193","9,046","9,130"
07/03/2020,"9,047","9,148","9,036","9,089"
07/02/2020,"9,244","9,264","8,948","9,047"
07/01/2020,"9,138","9,297","9,093","9,244"
06/30/2020,"9,153","9,231","9,064","9,138"
06/29/2020,"9,107","9,169","9,019","9,152"
06/28/2020,"8,935","9,188","8,900","9,107"
06/27/2020,"9,160","9,204","8,835","8,935"
06/26/2020,"9,281","9,332","9,034","9,160"
06/25/2020,"9,292","9,321","8,995","9,281"
06/24/2020,"9,649","9,662","9,200","9,292"
06/23/2020,"9,564","9,780","9,564","9,650"
06/22/2020,"9,340","9,626","9,275","9,564"
06/21/2020,"9,288","9,417","9,288","9,340"
06/20/2020,"9,303","9,369","9,170","9,288"
06/19/2020,"9,393","9,426","9,233","9,303"
06/18/2020,"9,302","9,478","9,236","9,393"
06/17/2020,"9,501","9,556","9,302","9,302"
06/16/2020,"9,413","9,585","9,385","9,501"
06/15/2020,"9,395","9,455","8,905","9,413"
06/14/2020,"9,406","9,475","9,314","9,395"
06/13/2020,"9,426","9,490","9,366","9,406"
06/12/2020,"9,277","9,548","9,221","9,426"
06/11/2020,"9,853","9,971","9,086","9,277"
06/10/2020,"9,732","9,998","9,704","9,853"
06/09/2020,"9,696","9,886","9,575","9,732"
06/08/2020,"9,785","9,809","9,648","9,696"
06/07/2020,"9,663","9,809","9,390","9,790"
06/06/2020,"9,725","9,736","9,533","9,663"
06/05/2020,"9,816","9,856","9,604","9,725"
06/04/2020,"9,578","9,885","9,465","9,816"
06/03/2020,"9,511","9,646","9,393","9,578"
06/02/2020,"9,573","10,383","9,292","9,511"
06/01/2020,"9,513","9,614","9,388","9,573"
05/31/2020,"9,538","9,738","9,405","9,513"
05/30/2020,"9,402","9,593","9,331","9,538"
05/29/2020,"9,456","9,620","9,335","9,402"
05/28/2020,"9,155","9,533","9,061","9,456"
05/27/2020,"8,792","9,224","8,792","9,155"
05/26/2020,"8,937","9,011","8,698","8,792"
05/25/2020,"9,018","9,083","8,644","8,937"
05/24/2020,"9,186","9,302","8,852","9,018"
05/23/2020,"9,173","9,310","9,094","9,186"
05/22/2020,"9,059","9,261","8,928","9,173"
05/21/2020,"9,532","9,597","8,804","9,057"
05/20/2020,"9,643","9,835","9,314","9,532"
05/19/2020,"9,696","9,896","9,470","9,643"
05/18/2020,"9,771","9,948","9,462","9,696"
05/17/2020,"9,333","9,888","9,297","9,771"
05/16/2020,"9,334","9,580","9,131","9,333"
05/15/2020,"9,660","9,870","9,250","9,340"
05/14/2020,"9,165","9,941","9,155","9,660"
05/13/2020,"8,800","9,189","8,750","9,166"
05/12/2020,"8,754","8,975","8,476","8,800"
05/11/2020,"8,527","9,175","8,199","8,754"
05/10/2020,"9,747","9,773","8,133","8,528"
05/09/2020,"9,968","10,019","9,530","9,747"
05/08/2020,"9,879","10,071","9,735","9,968"
05/07/2020,"9,261","9,968","9,039","9,879"
05/06/2020,"8,917","9,395","8,914","9,261"
05/05/2020,"8,844","9,120","8,780","8,917"
05/04/2020,"8,879","8,964","8,540","8,844"
05/03/2020,"8,882","9,200","8,736","8,879"
05/02/2020,"8,725","9,016","8,676","8,882"
05/01/2020,"8,849","9,066","8,590","8,725"
04/30/2020,"8,735","9,470","8,412","8,850"
04/29/2020,"7,724","8,970","7,716","8,735"
